id,tt_id,title,album,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1Q0LJsWlS3jgZnWfrutDzj,6877074168223893505,Kalokerina rantevou,Alpha hrises epitihies 2004,Ditikes Sinikies,36,0.504,0.883,2,-6.701,0,0.0653,0.598,1.06e-05,0.47,0.352,147.034,audio_features,spotify:track:1Q0LJsWlS3jgZnWfrutDzj,https://api.spotify.com/v1/tracks/1Q0LJsWlS3jgZnWfrutDzj,https://api.spotify.com/v1/audio-analysis/1Q0LJsWlS3jgZnWfrutDzj,250733,4
0yTGQpPOgcsS8Xqp5bQO58,6875877181344466945,The Loser,The Loser,Verzache,74,0.748,0.297,1,-10.613,1,0.132,0.485,0.27,0.138,0.114,123.983,audio_features,spotify:track:0yTGQpPOgcsS8Xqp5bQO58,https://api.spotify.com/v1/tracks/0yTGQpPOgcsS8Xqp5bQO58,https://api.spotify.com/v1/audio-analysis/0yTGQpPOgcsS8Xqp5bQO58,131587,4
55MttrahLHpN4CNRypM10K,6789852650675374081,Pame Kalokairi,Pame Kalokairi,Nigma,35,0.77,0.907,0,-1.971,0,0.0504,0.135,1.24e-06,0.345,0.665,101.052,audio_features,spotify:track:55MttrahLHpN4CNRypM10K,https://api.spotify.com/v1/tracks/55MttrahLHpN4CNRypM10K,https://api.spotify.com/v1/audio-analysis/55MttrahLHpN4CNRypM10K,180076,4
2nolp3q0ilrE9pICYGdP6e,6843235889288579073,Μου ΄Ρθε Μάνα Το Χαρτί,Μου ΄Ρθε Μάνα Το Χαρτί,Αντώνης Γαμπιεράκης,4,0.534,0.868,7,-4.5,1,0.196,0.119,0,0.0611,0.782,99.48,audio_features,spotify:track:2nolp3q0ilrE9pICYGdP6e,https://api.spotify.com/v1/tracks/2nolp3q0ilrE9pICYGdP6e,https://api.spotify.com/v1/audio-analysis/2nolp3q0ilrE9pICYGdP6e,169457,4
34x6hEJgGAOQvmlMql5Ige,6874977832754219778,"Danger Zone - From ""Top Gun"" Original Soundtrack","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",Kenny Loggins,72,0.544,0.897,3,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,audio_features,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,215133,4
3VSc3H3iFGzKp18A5wDDTj,6874535932750465026,The Bard's Last Note,The Bard's Last Note,"Ricky Desktop, Kim Dracula",60,0.898,0.653,8,-10.555,1,0.526,0.614,0,0.0857,0.588,128.066,audio_features,spotify:track:3VSc3H3iFGzKp18A5wDDTj,https://api.spotify.com/v1/tracks/3VSc3H3iFGzKp18A5wDDTj,https://api.spotify.com/v1/audio-analysis/3VSc3H3iFGzKp18A5wDDTj,126419,4
5YIe7jefyHaKMBR6Rp61A5,6694671389120530434,Hadi Sar Beni,Hadi Sar Beni,"Onur Bayraktar, Yusuf Ekşioğlu",41,0.806,0.646,7,-5.277,0,0.118,0.339,9.26e-06,0.0763,0.453,98.023,audio_features,spotify:track:5YIe7jefyHaKMBR6Rp61A5,https://api.spotify.com/v1/tracks/5YIe7jefyHaKMBR6Rp61A5,https://api.spotify.com/v1/audio-analysis/5YIe7jefyHaKMBR6Rp61A5,196258,4
1BcWoy5oyXGuOZCxOURIHv,6709395458608859138,Розовый вечер,Звездная коллекция,Ласковый Май,33,0.629,0.893,9,-7.654,0,0.125,0.0783,0,0.245,0.734,120.242,audio_features,spotify:track:1BcWoy5oyXGuOZCxOURIHv,https://api.spotify.com/v1/tracks/1BcWoy5oyXGuOZCxOURIHv,https://api.spotify.com/v1/audio-analysis/1BcWoy5oyXGuOZCxOURIHv,244898,4
4zGtfOglDBfVUypabBwIjQ,6842434442514941953,Desce Pro Play (PA PA PA),Desce Pro Play (PA PA PA),"Mc Zaac, Anitta, Tyga",67,0.935,0.71,11,-5.085,0,0.158,0.0769,1.92e-06,0.173,0.635,100.009,audio_features,spotify:track:4zGtfOglDBfVUypabBwIjQ,https://api.spotify.com/v1/tracks/4zGtfOglDBfVUypabBwIjQ,https://api.spotify.com/v1/audio-analysis/4zGtfOglDBfVUypabBwIjQ,168507,4
0c58luGUfo3kkYLwkAQfxO,6797772762363463681,Лето,Чёрный альбом,Kino,52,0.6,0.803,4,-11.158,0,0.0266,0.0044,0.858,0.157,0.859,138.848,audio_features,spotify:track:0c58luGUfo3kkYLwkAQfxO,https://api.spotify.com/v1/tracks/0c58luGUfo3kkYLwkAQfxO,https://api.spotify.com/v1/audio-analysis/0c58luGUfo3kkYLwkAQfxO,354672,4
1B75hgRqe7A4fwee3g3Wmu,243497651600756736,U Can't Touch This,Please Hammer Don't Hurt 'Em,MC Hammer,74,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,audio_features,spotify:track:1B75hgRqe7A4fwee3g3Wmu,https://api.spotify.com/v1/tracks/1B75hgRqe7A4fwee3g3Wmu,https://api.spotify.com/v1/audio-analysis/1B75hgRqe7A4fwee3g3Wmu,257360,4
6sy3LkhNFjJWlaeSMNwQ62,6739973799774521346,Counting Stars,Native,OneRepublic,74,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,audio_features,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,257840,4
3jPJ1JfmwhJhVCcKDQnrlP,6880244082388666369,Ahi Ente Hurrun,Bahar,Mehmet Ali Aslan,8,0.744,0.78,9,-5.282,0,0.0515,0.792,0,0.319,0.879,118.923,audio_features,spotify:track:3jPJ1JfmwhJhVCcKDQnrlP,https://api.spotify.com/v1/tracks/3jPJ1JfmwhJhVCcKDQnrlP,https://api.spotify.com/v1/audio-analysis/3jPJ1JfmwhJhVCcKDQnrlP,244924,4
5LubqNXnUhnUOsMjhO3w3I,6705026891683727361,Pra todas elas (Participação especial de Maneirinho e Anitta),Pra todas elas (Participação especial de Maneirinho e Anitta),"Tubarão, Anitta, Maneirinho",29,0.865,0.717,8,-5.88,0,0.302,0.131,0,0.189,0.738,132.88,audio_features,spotify:track:5LubqNXnUhnUOsMjhO3w3I,https://api.spotify.com/v1/tracks/5LubqNXnUhnUOsMjhO3w3I,https://api.spotify.com/v1/audio-analysis/5LubqNXnUhnUOsMjhO3w3I,165760,4
2V1ctailmCdh0Hlaoi21xH,257617354740969473,Mera Ki Haal,Dooriyan,Amrinder Gill,12,0.636,0.863,10,-2.381,0,0.0538,0.529,0,0.181,0.581,78.0,audio_features,spotify:track:2V1ctailmCdh0Hlaoi21xH,https://api.spotify.com/v1/tracks/2V1ctailmCdh0Hlaoi21xH,https://api.spotify.com/v1/audio-analysis/2V1ctailmCdh0Hlaoi21xH,310627,4
6HU7h9RYOaPRFeh0R3UeAr,6945541245435381761,deja vu,SOUR,Olivia Rodrigo,88,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,audio_features,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507,4
2dCmGcEOQrMQhMMS8Vj7Ca,6684778028632901634,Super Freak,Street Songs (Deluxe Edition),Rick James,74,0.838,0.794,9,-8.245,0,0.0531,0.22,0,0.0575,0.962,132.446,audio_features,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/tracks/2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/audio-analysis/2dCmGcEOQrMQhMMS8Vj7Ca,205467,4
3yXnSGLXELbN1Pbq4RHDYS,5000000000326120870,Rock And Roll Party - Remastered 2021,Destroyer (45th Anniversary Super Deluxe),KISS,0,0.131,0.596,3,-21.77,0,0.0526,0.943,0.97,0.856,0.021,99.409,audio_features,spotify:track:3yXnSGLXELbN1Pbq4RHDYS,https://api.spotify.com/v1/tracks/3yXnSGLXELbN1Pbq4RHDYS,https://api.spotify.com/v1/audio-analysis/3yXnSGLXELbN1Pbq4RHDYS,84920,3
3zBQ2UMvENN6d4k6Yqze5c,6898754596248750082,I Milia,I Milia,"Vasiliki Xatziadamou, Dj Pietro",23,0.55,0.875,0,-4.397,1,0.0482,0.106,0,0.152,0.747,180.088,audio_features,spotify:track:3zBQ2UMvENN6d4k6Yqze5c,https://api.spotify.com/v1/tracks/3zBQ2UMvENN6d4k6Yqze5c,https://api.spotify.com/v1/audio-analysis/3zBQ2UMvENN6d4k6Yqze5c,201333,4
2yrBRQTfh4zVcU2ZY5Uedi,5000000001345325382,Kentro Dierchomenon,Kentro Dierchomenon,Konstantinos Koufos,39,0.716,0.912,9,-3.754,0,0.0507,0.0666,4.06e-05,0.141,0.773,100.047,audio_features,spotify:track:2yrBRQTfh4zVcU2ZY5Uedi,https://api.spotify.com/v1/tracks/2yrBRQTfh4zVcU2ZY5Uedi,https://api.spotify.com/v1/audio-analysis/2yrBRQTfh4zVcU2ZY5Uedi,189150,4
0ajH0xDpS2HD0nOjikHyfu,6701968573654370306,Cuba Libre,Sense Of Human,Markul,61,0.736,0.73,3,-6.058,0,0.0985,0.149,0.0676,0.129,0.737,74.997,audio_features,spotify:track:0ajH0xDpS2HD0nOjikHyfu,https://api.spotify.com/v1/tracks/0ajH0xDpS2HD0nOjikHyfu,https://api.spotify.com/v1/audio-analysis/0ajH0xDpS2HD0nOjikHyfu,174400,4
365i1uoFFRoRl9lHG9fqeM,6785581049503025153,Ой мама,Ой мама,Горный,46,0.761,0.517,9,-5.079,0,0.109,0.257,0,0.0924,0.325,155.92,audio_features,spotify:track:365i1uoFFRoRl9lHG9fqeM,https://api.spotify.com/v1/tracks/365i1uoFFRoRl9lHG9fqeM,https://api.spotify.com/v1/audio-analysis/365i1uoFFRoRl9lHG9fqeM,153252,4
54qBzy0EkhUrLAyv42E00J,6875609779822168838,Said Sum - Remix,Rap Girls,"Moneybagg Yo, City Girls, DaBaby",0,0.913,0.625,10,-6.901,0,0.334,0.0168,0,0.125,0.298,126.915,audio_features,spotify:track:54qBzy0EkhUrLAyv42E00J,https://api.spotify.com/v1/tracks/54qBzy0EkhUrLAyv42E00J,https://api.spotify.com/v1/audio-analysis/54qBzy0EkhUrLAyv42E00J,177704,4
1QJKBrr4kuVgT9ddR4DZ8L,6768727473308846081,Tvoja ljubav feat MVP,Monopol,Lud & Struka,0,0.762,0.752,7,-8.106,1,0.176,0.0351,0.000396,0.0567,0.484,89.954,audio_features,spotify:track:1QJKBrr4kuVgT9ddR4DZ8L,https://api.spotify.com/v1/tracks/1QJKBrr4kuVgT9ddR4DZ8L,https://api.spotify.com/v1/audio-analysis/1QJKBrr4kuVgT9ddR4DZ8L,243587,4
0cgwBauQ20B1nVedvGxUQs,6964554107650574337,All Good Things (Come To An End) - Nelly Furtado x Quarterhead,All Good Things (Come To An End) [Nelly Furtado x Quarterhead],"Nelly Furtado, Quarterhead",57,0.689,0.762,0,-6.59,1,0.0987,0.0202,1.27e-06,0.163,0.348,122.01,audio_features,spotify:track:0cgwBauQ20B1nVedvGxUQs,https://api.spotify.com/v1/tracks/0cgwBauQ20B1nVedvGxUQs,https://api.spotify.com/v1/audio-analysis/0cgwBauQ20B1nVedvGxUQs,185349,4
10OU7eWlVd6U1nPAUoAlCv,6943629391071021058,Ti Ra Ra,Ti Ra Ra,"Always April, Bashaar Al Jawad",53,0.689,0.86,5,-6.328,1,0.0512,0.198,0.000485,0.3,0.311,124.043,audio_features,spotify:track:10OU7eWlVd6U1nPAUoAlCv,https://api.spotify.com/v1/tracks/10OU7eWlVd6U1nPAUoAlCv,https://api.spotify.com/v1/audio-analysis/10OU7eWlVd6U1nPAUoAlCv,147097,4
4NnUZdnqcdronw5jmkga3S,6807328197470849025,I want to take a nap,T_wo,J_ust,29,0.815,0.314,0,-8.522,0,0.0408,0.784,0,0.11,0.561,96.968,audio_features,spotify:track:4NnUZdnqcdronw5jmkga3S,https://api.spotify.com/v1/tracks/4NnUZdnqcdronw5jmkga3S,https://api.spotify.com/v1/audio-analysis/4NnUZdnqcdronw5jmkga3S,200653,4
5djY6jpVUPvnEFInuuc0HT,6894870833269852162,"Здравствуй, это я","Здравствуй, это я",Ruki Vverh!,29,0.739,0.781,11,-8.824,0,0.0636,0.358,0.00852,0.247,0.467,140.001,audio_features,spotify:track:5djY6jpVUPvnEFInuuc0HT,https://api.spotify.com/v1/tracks/5djY6jpVUPvnEFInuuc0HT,https://api.spotify.com/v1/audio-analysis/5djY6jpVUPvnEFInuuc0HT,224827,4
37xMqC3o7fmW1X5LnhIV5E,6812539357287745537,Самый грустный,Remastered,ssshhhiiittt!,54,0.566,0.933,0,-3.584,1,0.038,0.553,5.86e-06,0.156,0.373,109.939,audio_features,spotify:track:37xMqC3o7fmW1X5LnhIV5E,https://api.spotify.com/v1/tracks/37xMqC3o7fmW1X5LnhIV5E,https://api.spotify.com/v1/audio-analysis/37xMqC3o7fmW1X5LnhIV5E,233853,4
3gpMB2PEjfnEtgxgmd2wUB,6730758590342105089,Последний день лета,Последний день лета,Lalis Dream,36,0.876,0.555,1,-6.521,1,0.0351,0.599,0,0.0952,0.425,126.996,audio_features,spotify:track:3gpMB2PEjfnEtgxgmd2wUB,https://api.spotify.com/v1/tracks/3gpMB2PEjfnEtgxgmd2wUB,https://api.spotify.com/v1/audio-analysis/3gpMB2PEjfnEtgxgmd2wUB,151513,4
50JK22El2PTIzZBU2liLDI,6734887140657743874,Mysterious Ways,Achtung Baby (Deluxe Edition),U2,61,0.674,0.659,8,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,audio_features,spotify:track:50JK22El2PTIzZBU2liLDI,https://api.spotify.com/v1/tracks/50JK22El2PTIzZBU2liLDI,https://api.spotify.com/v1/audio-analysis/50JK22El2PTIzZBU2liLDI,243587,4
7mGTaPTxaW1fM9lsaR9hTZ,6948061195652597761,Ατυχία,Ας δώσουμε μια λύση,Δημήτρης Διαμάντης,0,0.429,0.865,7,-2.18,0,0.127,0.807,0,0.542,0.923,143.747,audio_features,spotify:track:7mGTaPTxaW1fM9lsaR9hTZ,https://api.spotify.com/v1/tracks/7mGTaPTxaW1fM9lsaR9hTZ,https://api.spotify.com/v1/audio-analysis/7mGTaPTxaW1fM9lsaR9hTZ,125813,4
1sbtlxnooEBDFwBmPNeoWP,6777285972557039617,"Sadness and Sorrow (From ""Naruto"")","Anime Music Collection Piano Solo, Vol. 7",Kenzie Smith Piano,52,0.536,0.0486,4,-17.507,0,0.132,0.92,0.822,0.0821,0.157,128.263,audio_features,spotify:track:1sbtlxnooEBDFwBmPNeoWP,https://api.spotify.com/v1/tracks/1sbtlxnooEBDFwBmPNeoWP,https://api.spotify.com/v1/audio-analysis/1sbtlxnooEBDFwBmPNeoWP,190276,4
1nD7URzVo0K7yyDCYfXjzX,6995652611942221825,Challenge to Nasa,Challenge to Nasa,Kambi,25,0.627,0.841,4,-1.288,1,0.0421,0.76,0.000294,0.153,0.497,90.016,audio_features,spotify:track:1nD7URzVo0K7yyDCYfXjzX,https://api.spotify.com/v1/tracks/1nD7URzVo0K7yyDCYfXjzX,https://api.spotify.com/v1/audio-analysis/1nD7URzVo0K7yyDCYfXjzX,184189,4
3Awfp2rcWTL7sRKvSpoWWL,6858164297189558274,Изгибы твоего тела,Изгибы твоего тела,Buga,36,0.861,0.539,11,-7.834,0,0.0768,0.859,0.11,0.108,0.838,109.983,audio_features,spotify:track:3Awfp2rcWTL7sRKvSpoWWL,https://api.spotify.com/v1/tracks/3Awfp2rcWTL7sRKvSpoWWL,https://api.spotify.com/v1/audio-analysis/3Awfp2rcWTL7sRKvSpoWWL,114107,4
5PuKlCjfEVIXl0ZBp5ZW9g,6753170536311818242,Holly Jolly Christmas,Christmas (Deluxe Special Edition),Michael Bublé,73,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,audio_features,spotify:track:5PuKlCjfEVIXl0ZBp5ZW9g,https://api.spotify.com/v1/tracks/5PuKlCjfEVIXl0ZBp5ZW9g,https://api.spotify.com/v1/audio-analysis/5PuKlCjfEVIXl0ZBp5ZW9g,119787,4
5773KSWFzg9kCc8yazjbSt,6896994267323975682,Deceptacon,Le Tigre,Le Tigre,73,0.603,0.864,4,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,audio_features,spotify:track:5773KSWFzg9kCc8yazjbSt,https://api.spotify.com/v1/tracks/5773KSWFzg9kCc8yazjbSt,https://api.spotify.com/v1/audio-analysis/5773KSWFzg9kCc8yazjbSt,184627,4
2id8E4WvczfKHB4LHI7Np3,6897654966907833090,Edge of Seventeen,Crystal Visions...The Very Best of Stevie Nicks,Stevie Nicks,71,0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,audio_features,spotify:track:2id8E4WvczfKHB4LHI7Np3,https://api.spotify.com/v1/tracks/2id8E4WvczfKHB4LHI7Np3,https://api.spotify.com/v1/audio-analysis/2id8E4WvczfKHB4LHI7Np3,329680,4
6XDSSxwOntlKPkE6wVzucb,242461445228285952,Put It Down (feat. Chris Brown),Two Eleven (Deluxe Version),"Brandy, Chris Brown",57,0.761,0.413,0,-8.104,1,0.195,0.019,0,0.0829,0.595,141.056,audio_features,spotify:track:6XDSSxwOntlKPkE6wVzucb,https://api.spotify.com/v1/tracks/6XDSSxwOntlKPkE6wVzucb,https://api.spotify.com/v1/audio-analysis/6XDSSxwOntlKPkE6wVzucb,246213,4
0ouSkB2t2fGeW60MPcvmXl,6764036190262790146,The HampsterDance Song,Hampster Dance - The Album,Hampton The Hampster,53,0.725,0.924,6,-7.851,0,0.0414,0.131,0.313,0.948,0.967,136.034,audio_features,spotify:track:0ouSkB2t2fGeW60MPcvmXl,https://api.spotify.com/v1/tracks/0ouSkB2t2fGeW60MPcvmXl,https://api.spotify.com/v1/audio-analysis/0ouSkB2t2fGeW60MPcvmXl,212881,4
3i4HxnT7PvYXsWokLsB60d,6914785722941147137,Dancing Funeral Coffin Meme (CATS),Dancing Funeral Coffin Meme (CATS),Juan Perez,16,0.685,0.655,2,-9.002,0,0.795,0.0305,0.821,0.285,0.641,125.461,audio_features,spotify:track:3i4HxnT7PvYXsWokLsB60d,https://api.spotify.com/v1/tracks/3i4HxnT7PvYXsWokLsB60d,https://api.spotify.com/v1/audio-analysis/3i4HxnT7PvYXsWokLsB60d,132441,4
0RBOFW5424gCCCZrgECbt6,5000000001402862422,Romance Com Safadeza,Romance Com Safadeza,"Wesley Safadão, Anitta",56,0.544,0.903,11,-4.11,0,0.0693,0.216,0,0.117,0.765,155.97,audio_features,spotify:track:0RBOFW5424gCCCZrgECbt6,https://api.spotify.com/v1/tracks/0RBOFW5424gCCCZrgECbt6,https://api.spotify.com/v1/audio-analysis/0RBOFW5424gCCCZrgECbt6,172655,4
6OufwUcCqo81guU2jAlDVP,6854677620215302145,Love Tonight - Edit,Love Tonight,Shouse,87,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,audio_features,spotify:track:6OufwUcCqo81guU2jAlDVP,https://api.spotify.com/v1/tracks/6OufwUcCqo81guU2jAlDVP,https://api.spotify.com/v1/audio-analysis/6OufwUcCqo81guU2jAlDVP,241970,4
1elH2H7TxouAXGdRRD25Qy,6741527986840799234,In And Out Of Love,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,48,0.414,0.208,0,-13.577,1,0.0467,0.851,1.49e-05,0.118,0.327,127.45,audio_features,spotify:track:1elH2H7TxouAXGdRRD25Qy,https://api.spotify.com/v1/tracks/1elH2H7TxouAXGdRRD25Qy,https://api.spotify.com/v1/audio-analysis/1elH2H7TxouAXGdRRD25Qy,177312,4
6SRWhUJcD2YKahCwHavz3X,5000000001414300769,Darkside,Different World,"Alan Walker, Au/Ra, Tomine Harket",74,0.43,0.606,4,-5.115,0,0.0431,0.131,0,0.173,0.123,169.988,audio_features,spotify:track:6SRWhUJcD2YKahCwHavz3X,https://api.spotify.com/v1/tracks/6SRWhUJcD2YKahCwHavz3X,https://api.spotify.com/v1/audio-analysis/6SRWhUJcD2YKahCwHavz3X,211680,4
768ZCifbuF19PJYTGK5oC0,6931547580761376769,Mana skaistā meita,Mana skaistā meita,Sofia Ilves,61,0.482,0.035,2,-29.224,1,0.0794,0.996,0.928,0.107,0.805,62.34,audio_features,spotify:track:768ZCifbuF19PJYTGK5oC0,https://api.spotify.com/v1/tracks/768ZCifbuF19PJYTGK5oC0,https://api.spotify.com/v1/audio-analysis/768ZCifbuF19PJYTGK5oC0,85750,4
2KKijf6Ett4kmVNJze2roh,6689104652375509765,The Git Up,Honeysuckle & Lightning Bugs,Blanco Brown,71,0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,audio_features,spotify:track:2KKijf6Ett4kmVNJze2roh,https://api.spotify.com/v1/tracks/2KKijf6Ett4kmVNJze2roh,https://api.spotify.com/v1/audio-analysis/2KKijf6Ett4kmVNJze2roh,200594,4
0OlCT56CjvRvf3sOU2DDlU,6709405295476475906,Pirates of the Caribbean 4 (Movie Main Theme),"Popcorn Time, Vol. 2 (Awesome Movie Soundtracks and TV Series' Themes)",Best TV and Movie Themes,4,0.537,0.92,7,-8.849,0,0.0388,0.37,0.937,0.0892,0.743,140.257,audio_features,spotify:track:0OlCT56CjvRvf3sOU2DDlU,https://api.spotify.com/v1/tracks/0OlCT56CjvRvf3sOU2DDlU,https://api.spotify.com/v1/audio-analysis/0OlCT56CjvRvf3sOU2DDlU,117000,4
3CRIlKR49TWMTHpz9ZJHGz,6977840773219780610,Panta Defteros,Panta Defteros,Nantia Aggeletou,10,0.717,0.833,7,-2.965,1,0.048,0.12,7.53e-06,0.129,0.703,91.001,audio_features,spotify:track:3CRIlKR49TWMTHpz9ZJHGz,https://api.spotify.com/v1/tracks/3CRIlKR49TWMTHpz9ZJHGz,https://api.spotify.com/v1/audio-analysis/3CRIlKR49TWMTHpz9ZJHGz,182143,4
3hhbDnFUb2bicI2df6VurK,222687768202850304,River,Coming Home (Deluxe),Leon Bridges,73,0.635,0.184,8,-10.785,1,0.0456,0.665,0,0.146,0.177,128.424,audio_features,spotify:track:3hhbDnFUb2bicI2df6VurK,https://api.spotify.com/v1/tracks/3hhbDnFUb2bicI2df6VurK,https://api.spotify.com/v1/audio-analysis/3hhbDnFUb2bicI2df6VurK,240200,4
576E1IW36EtBWDS0H29V1X,6857120628776896514,Paradiso,Fantasea,Azealia Banks,41,0.772,0.907,4,-7.574,0,0.232,0.317,1.1e-06,0.357,0.484,118.004,audio_features,spotify:track:576E1IW36EtBWDS0H29V1X,https://api.spotify.com/v1/tracks/576E1IW36EtBWDS0H29V1X,https://api.spotify.com/v1/audio-analysis/576E1IW36EtBWDS0H29V1X,48819,4
3mYixswdQyyMq4weqq44rW,6792956373559691266,Roxanne - Instrumental,Roxanne (Instrumental),Califa Azul,31,0.619,0.517,9,-11.458,1,0.0851,0.000744,0.893,0.117,0.0463,174.878,audio_features,spotify:track:3mYixswdQyyMq4weqq44rW,https://api.spotify.com/v1/tracks/3mYixswdQyyMq4weqq44rW,https://api.spotify.com/v1/audio-analysis/3mYixswdQyyMq4weqq44rW,155560,4
2umpSyZnlVOArBiwq4BZhU,6931191873759348738,Me To Team,Me To Team,Billy Sio,33,0.747,0.428,11,-14.753,1,0.135,0.0129,0.0849,0.0979,0.66,75.068,audio_features,spotify:track:2umpSyZnlVOArBiwq4BZhU,https://api.spotify.com/v1/tracks/2umpSyZnlVOArBiwq4BZhU,https://api.spotify.com/v1/audio-analysis/2umpSyZnlVOArBiwq4BZhU,156820,4
0GGbvqxVaYF59qjWNHGbn5,6733582735891253250,"Theme (From ""Knight Rider"")",80s TV Themes,London Music Works,19,0.581,0.574,6,-8.414,1,0.0374,0.076,0.578,0.0714,0.82,114.97,audio_features,spotify:track:0GGbvqxVaYF59qjWNHGbn5,https://api.spotify.com/v1/tracks/0GGbvqxVaYF59qjWNHGbn5,https://api.spotify.com/v1/audio-analysis/0GGbvqxVaYF59qjWNHGbn5,78667,4
7MAibcTli4IisCtbHKrGMh,6936880989784345346,Leave The Door Open,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",88,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,audio_features,spotify:track:7MAibcTli4IisCtbHKrGMh,https://api.spotify.com/v1/tracks/7MAibcTli4IisCtbHKrGMh,https://api.spotify.com/v1/audio-analysis/7MAibcTli4IisCtbHKrGMh,242096,4
7pXMGsGVagEguu4VnV8Qam,6972588983973775361,Mavri Beba,Mavri Beba,"Riko Mill, Scar, MUNEYLXRD",7,0.823,0.589,5,-8.458,0,0.316,0.00511,0,0.105,0.531,155.923,audio_features,spotify:track:7pXMGsGVagEguu4VnV8Qam,https://api.spotify.com/v1/tracks/7pXMGsGVagEguu4VnV8Qam,https://api.spotify.com/v1/audio-analysis/7pXMGsGVagEguu4VnV8Qam,216822,4
4nVBt6MZDDP6tRVdQTgxJg,6714724523201005570,Story of My Life,Midnight Memories (Deluxe),One Direction,81,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,audio_features,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493,4
6JVroX8e45PFqUKuVkLgPs,6976276369156147973,"My Moment (feat. 2 Chainz, Meek Mill and Jeremih)",Quality Street Music,"DJ Drama, Jeremih, 2 Chainz, Meek Mill",59,0.456,0.76,1,-3.015,0,0.0988,0.0337,0,0.228,0.189,148.063,audio_features,spotify:track:6JVroX8e45PFqUKuVkLgPs,https://api.spotify.com/v1/tracks/6JVroX8e45PFqUKuVkLgPs,https://api.spotify.com/v1/audio-analysis/6JVroX8e45PFqUKuVkLgPs,198920,4
0CAfXk7DXMnon4gLudAp7J,6747935991257939969,Low (feat. T-Pain),Mail on Sunday,"Flo Rida, T-Pain",82,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,audio_features,spotify:track:0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J,231400,4
5pt7tDY8uKmbmCp1jHNDtK,6864435977243330562,Maala-ala Mo Kaya (Can You Remember),Love Songs,Leopoldo Silos,10,0.292,0.129,3,-19.153,1,0.0302,0.969,0.962,0.128,0.189,82.825,audio_features,spotify:track:5pt7tDY8uKmbmCp1jHNDtK,https://api.spotify.com/v1/tracks/5pt7tDY8uKmbmCp1jHNDtK,https://api.spotify.com/v1/audio-analysis/5pt7tDY8uKmbmCp1jHNDtK,194000,4
34x6hEJgGAOQvmlMql5Ige,9291292,"Danger Zone - From ""Top Gun"" Original Soundtrack","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",Kenny Loggins,72,0.544,0.897,3,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,audio_features,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,215133,4
